"","tot_APSD","cu_APSD","narc_APSD","imp_APSD","ag.v_SHRP","bul_SHRP","ag.c_SHRP","hos_SHRP","ag.p_SHRP","tot_ARI","att_CON","hyp.imp_CON","learn_CON","exec_CON","def_CON","peer_CON","tot_CON","adhd.att_CON","adhd.hyp_CON","cond_CON","odd_CON","cont_DCD","fine_DCD","coord_DCD","tot_DCD","tot_SCQ","soc_SCQ","com_SCQ","rep_SCQ","emo_SDQ","cond_SDQ","hyp.imp_SDQ","peer_SDQ","soc_SDQ","tot_SDQ","tot_SRS","awr_SRS","cog_SRS","com_SRS","mot_SRS","man_SRS","asd_SRS","ax.dep_CBCL","wt.dep_CBCL","som_CBCL","soc_CBCL","tht_CBCL","att_CBCL","rule_CBCL","ag_CBCL","int_CBCL","ext_CBCL","tot_CBCL"
"odd_CON",0.491024501833536,0.254992671823033,0.432310076160193,0.46136982358807,0.66424979362853,0.556697235883239,0.645417924330907,0.697902727328538,0.370692846889572,0.707759716431362,0.302370554879988,0.439597297513322,0.143693076542806,0.196810866118613,0.880917217484749,0.392776492516726,0.612942527737673,0.306566762582543,0.42382998868499,0.67109719247389,1,0.162074115955943,0.288599409707765,0.239498376579587,0.250467691304998,0.00142012506569684,-0.0348433819538866,0.00251377678859099,0.0209858207928473,0.146948589983946,0.648970621092826,0.28432825301177,0.210131193322652,0.530976626457785,0.430744753647616,0.327194127340084,0.247394752877999,0.280740400892098,0.378395400263125,0.167367628572635,0.253549749250848,0.33221100523157,0.336981013056487,0.327263159943741,0.311600271705335,0.472493825930591,0.383078427578039,0.296879337881489,0.593310300213685,0.805570778136258,0.392360758333743,0.810315285251537,0.63661742642579
"cont_DCD",0.0125548986980593,0.219667392917777,-0.109319554457483,-0.00960548156904327,0.184311687137439,0.282692095547929,0.313798569353423,0.161323640194887,0.286805070853128,0.138160554617651,0.31517004923729,0.369166558981167,0.0872172593001902,0.148937956462096,0.215319442587288,0.456553431429155,0.416802280775928,0.232054081500495,0.38859819019454,0.284260876918905,0.162074115955943,1,0.615441486732389,0.804355142582796,0.925285943970417,0.500007725256843,0.46984447054187,0.413116077938857,0.399031512337424,0.231449667015664,0.14273847198825,0.233086757592024,0.306184078407073,0.293392332335365,0.332919459447772,0.469096365300065,0.376565907500259,0.432067856392033,0.439763485973818,0.27643474303262,0.50179591282357,0.441488292574595,0.35117033341583,0.41292958512261,0.222959650153306,0.660545824617444,0.4075730363466,0.365282539892432,0.0446797670539967,0.351504579255434,0.393036194989724,0.272079282010949,0.482914110513138
"fine_DCD",0.0190984956154764,0.166925382751848,-0.0954625477073165,0.0136012905878979,0.193744473441371,0.235579528380109,0.292926491721346,0.211394941159723,0.211045081882039,0.139150892024916,0.284970113433202,0.268131609090547,0.187997793959105,0.189488090653445,0.194514374813017,0.307349362424797,0.332382869251611,0.317887983630142,0.297213354003468,0.291619548585651,0.288599409707765,0.615441486732389,1,0.643703928745342,0.816873742691918,0.345292674849943,0.345173686785245,0.241386256629386,0.322120316526521,0.0747642433771175,0.147625292756572,0.240556823162311,0.174913384798804,0.171555623566228,0.229366572872919,0.402845515975634,0.42964446087093,0.352435643761709,0.404769427799902,0.198347829383455,0.382008437774104,0.39109963764714,0.169009068025364,0.303258411369726,0.138188306001268,0.416475176767729,0.210868956209242,0.334853422317059,0.0629765130367553,0.260489416985076,0.234515742061712,0.212992219038061,0.321767763766706
"coord_DCD",-0.0158165552863966,0.208474875594665,-0.202426882058625,0.0231174290142932,0.200319452441901,0.227183154466878,0.277119656762043,0.230418154989157,0.283799504524103,0.196494252616871,0.295508177808246,0.331854492482153,0.160544165417421,0.19703453987442,0.289358641974206,0.455853595812469,0.398559209544256,0.242711982946932,0.366038615610488,0.292089770942008,0.239498376579587,0.804355142582796,0.643703928745342,1,0.923396924396298,0.486115812697443,0.415464443976227,0.424667766423118,0.400301130404779,0.247309676784938,0.147726312612005,0.245587161979956,0.289734412334329,0.259155066207278,0.339791361966158,0.47654394255472,0.400174802703709,0.418039978033542,0.427964642020268,0.315758851589215,0.521485216892823,0.445630777464307,0.31757346026653,0.44385134133581,0.308261018722133,0.546116984141487,0.42240110829016,0.290022156904792,0.0281688916780361,0.388796988047752,0.418816779178021,0.292860120815545,0.469501495517457
"tot_DCD",0.00534741129183985,0.22535306709901,-0.153217944633665,0.00874288018177272,0.214936205040663,0.280458065424253,0.330414497010063,0.221812073262339,0.29607167007134,0.17675024535439,0.338672802319354,0.37126120234352,0.156673532258329,0.198362536132228,0.264188963206222,0.468806050310553,0.437204021424621,0.291833026396122,0.401658845296452,0.325637455571884,0.250467691304998,0.925285943970417,0.816873742691918,0.923396924396298,1,0.50592516865167,0.46616754298889,0.413190876500499,0.422755367284877,0.216421823852176,0.162911620191191,0.267517306305789,0.295561215798014,0.277449302222338,0.342784288971071,0.5066748452601,0.446105257643331,0.453059235582737,0.47624374896229,0.299757976677473,0.531363240379449,0.47945488266416,0.325995068036846,0.44230552410538,0.256933093133988,0.624215813906764,0.40329979265273,0.372938877487814,0.0496477406091308,0.381392362579714,0.402893676308139,0.295658404438454,0.488319875444505
"tot_SCQ",0.0916756153422947,0.251695577383221,0.0240980491704686,0.00495670591259905,0.198826607536125,0.264128347365714,0.161227914722398,0.183095380855409,0.307709878978365,0.10568391924096,0.222390297630127,0.242619044137153,0.205398518596475,0.12184854895035,0.148626813850935,0.473167062713286,0.221142075581684,0.212018285163178,0.225046069746197,0.230345169464039,0.00142012506569684,0.500007725256843,0.345292674849943,0.486115812697443,0.50592516865167,1,0.921183765026545,0.862319221715697,0.732227510089853,0.210212139386905,0.0146551396437476,0.170044209408785,0.333864095415881,0.275791970760609,0.272988737143739,0.655817358655056,0.546932903881502,0.619752475252195,0.638370003910259,0.449315851362965,0.562913491540195,0.65111962632751,0.273167012861531,0.409995420489343,0.194883567082188,0.453146136337394,0.471779967659309,0.283421574916158,0.00416718669901333,0.291182408038087,0.342431643842061,0.212891406079461,0.410285436447303
"soc_SCQ",0.0843045710331727,0.261432879090689,0.0375841050513893,-0.0157359560402635,0.164971845887809,0.23196576215409,0.110651564171112,0.127573997221378,0.264237958441777,0.0643503878745391,0.253757429856074,0.104940027387747,0.195256017906154,0.168560324750401,0.114858815016793,0.453036390849547,0.137195814239967,0.233168878573013,0.0680315781549249,0.243933262249258,-0.0348433819538866,0.46984447054187,0.345173686785245,0.415464443976227,0.46616754298889,0.921183765026545,1,0.693515816366126,0.54629083727365,0.222665351776264,-0.0166715703080879,0.142876260929914,0.377008499406734,0.242906321363211,0.273370246635699,0.629632942701744,0.477458009328408,0.597336592187751,0.635614988994288,0.464696929359398,0.488402978087207,0.637848118475974,0.183294482740743,0.42769946529331,0.211934882608608,0.361125414764793,0.447555999101239,0.295433018412652,-0.056506003781661,0.18650107375195,0.309785990061576,0.113842697110429,0.339064459996422
"com_SCQ",0.153391086454486,0.252517045038585,0.082551544841481,0.047561079099175,0.106840311352891,0.146178760741549,0.117419635702144,0.111930996495311,0.15956002612805,0.0617416242325122,0.0763371607705271,0.174824211269939,0.151273579616514,0.0260260160348189,0.118747822366093,0.323878291256758,0.0785309916692299,0.0641449508354142,0.181001909664948,0.0513794698156771,0.00251377678859099,0.413116077938857,0.241386256629386,0.424667766423118,0.413190876500499,0.862319221715697,0.693515816366126,1,0.485314026944334,0.101661677676665,-0.00631319885141977,0.119308599550643,0.22079436164485,0.245503109038085,0.1641030916634,0.497198868863201,0.465395817580279,0.47627175657853,0.464157534684396,0.352765786392671,0.414244240947257,0.496699340894553,0.224078452627322,0.241718845229305,0.0560740484523649,0.334653455505821,0.289646515804964,0.191237147856203,0.0729456669899774,0.231550563807802,0.21084282730813,0.19578459256093,0.296993887876543
"rep_SCQ",-0.0336598963130963,0.116067986351283,-0.0980802562019572,-0.0507628420671672,0.214832440669074,0.286713083968403,0.164904969946482,0.209201825017142,0.349787413580547,0.115579246812314,0.167276704262834,0.374319777388471,0.112540256277442,0.0487896299478956,0.111202116103651,0.323044203900013,0.348881324496972,0.179554855291924,0.381712542712874,0.207828904162958,0.0209858207928473,0.399031512337424,0.322120316526521,0.400301130404779,0.422755367284877,0.732227510089853,0.54629083727365,0.485314026944334,1,0.146947727453622,0.0224313380302134,0.148408760400411,0.131635830026621,0.202614164626842,0.170266591441345,0.513475795290643,0.442006009703374,0.451613082306964,0.491343871574208,0.284446733283632,0.556977131249279,0.481370772598762,0.296307964411653,0.343719618387493,0.16745182481057,0.445603826863507,0.430556638250079,0.226702248303335,-0.00878025225963926,0.31949721577265,0.32221808702655,0.228513076423665,0.391330331387885
"emo_SDQ",0.156200797218209,0.157456154921183,0.0700525661543653,0.130679299889217,0.269289875350407,0.301674591828762,0.289960212711714,0.392293512874911,0.335828094088367,0.368782962467744,0.175879552314622,0.260435538620698,0.259998378003587,0.115937882417835,0.292925295223147,0.393634839030503,0.261488533831859,0.195090474853204,0.236037296370756,0.329809241130979,0.146948589983946,0.231449667015664,0.0747642433771175,0.247309676784938,0.216421823852176,0.210212139386905,0.222665351776264,0.101661677676665,0.146947727453622,1,0.192472819739524,0.246805797371085,0.343990538264193,0.0788550838802945,0.657994486330561,0.458489144581477,0.156947112041745,0.419828688444467,0.409798545386908,0.440554044680443,0.479065676673894,0.434715979723187,0.761615283704679,0.429488914153396,0.590969072541704,0.587491347826159,0.522872045404518,0.237033923411135,0.164686283460184,0.305916360491228,0.745237346413808,0.283755633774244,0.587764294705171
"cond_SDQ",0.414323921853374,0.2613713207853,0.211236269306022,0.427499483768973,0.592648636465947,0.480675245996572,0.692842678872532,0.616699469835588,0.240855080434548,0.570994681455206,0.465190236833319,0.492337977932667,0.132955824891997,0.41293216709715,0.62409742641648,0.45219292280055,0.645438733469737,0.482478510113548,0.450156674313789,0.620813683977233,0.648970621092826,0.14273847198825,0.147625292756572,0.147726312612005,0.162911620191191,0.0146551396437476,-0.0166715703080879,-0.00631319885141977,0.0224313380302134,0.192472819739524,1,0.539767526681067,0.403905186103237,0.476216802895501,0.710957087890655,0.274847107532653,0.223727326830701,0.291862756363541,0.298489113033925,0.105548518799525,0.237364664920923,0.27294504842125,0.181615647341071,0.246702341585849,0.0900415465490456,0.350466940773513,0.393002806728034,0.501854182268407,0.698937307828736,0.635105512739776,0.204541069613951,0.727840069582739,0.5362061019898
"hyp.imp_SDQ",0.365320043865388,0.224628669848869,0.136711006539019,0.477555321485,0.335369024529858,0.212298436262068,0.412675021371885,0.327256880761933,0.115635897003201,0.36892110612411,0.738770365481571,0.774932308839712,0.412391908419486,0.652911758841192,0.269157191535056,0.396970958408396,0.756954478745409,0.678946792167972,0.713745676368918,0.317730053679725,0.28432825301177,0.233086757592024,0.240556823162311,0.245587161979956,0.267517306305789,0.170044209408785,0.142876260929914,0.119308599550643,0.148408760400411,0.246805797371085,0.539767526681067,1,0.291272643060587,0.21841429517305,0.745141754951036,0.4375305072619,0.350999569515033,0.473402943346267,0.403839636660284,0.225292199526484,0.441486302190294,0.418730973062451,0.364954117279696,0.186899988978152,0.0891553334095681,0.407504934686309,0.550279833901035,0.725200214216922,0.401716073533582,0.331877212362391,0.276587959644289,0.39451322893967,0.534972119887106
"peer_SDQ",0.27913270243992,0.276534872417821,0.134804226614731,0.200316412751665,0.172101689376964,0.315066111605095,0.314586816937032,0.248843261415807,0.232428435061715,0.293275030317156,0.25516063962651,0.258878943321895,-0.00074370808888629,0.28403633909872,0.233922452403867,0.730923113822905,0.264541443859103,0.312767111225591,0.233950202136339,0.393528568965969,0.210131193322652,0.306184078407073,0.174913384798804,0.289734412334329,0.295561215798014,0.333864095415881,0.377008499406734,0.22079436164485,0.131635830026621,0.343990538264193,0.403905186103237,0.291272643060587,1,0.26275113915335,0.714354745859584,0.566894665301209,0.355430448175099,0.501608338645967,0.552579190497241,0.468150171732439,0.517167761343595,0.556133869767863,0.290709432732037,0.328010624450719,0.254239081131753,0.531401415427642,0.48414978409789,0.407711987086224,0.342012831253097,0.307980752117106,0.348166822184764,0.354146557566016,0.49435874058248
"soc_SDQ",0.318615627342944,0.361824489510853,0.200782182488465,0.143147088381963,0.404703153840523,0.379342987353775,0.457065340846935,0.371694266038123,0.23509936038753,0.375145809113747,0.344545202850439,0.191021661695989,0.106922925162169,0.168201428352737,0.546273951770403,0.366872514778509,0.393574066053491,0.320643778610005,0.174713339710794,0.459172168728061,0.530976626457785,0.293392332335365,0.171555623566228,0.259155066207278,0.277449302222338,0.275791970760609,0.242906321363211,0.245503109038085,0.202614164626842,0.0788550838802945,0.476216802895501,0.21841429517305,0.26275113915335,1,0.343233576626756,0.433344565167108,0.422026602631683,0.37812240659358,0.466333069335483,0.28087890865666,0.316761807923394,0.444595454705846,0.0612631368174236,0.400564036434824,0.189375329796753,0.357388767997238,0.293425802951265,0.356674735542926,0.487870435060331,0.499915490347334,0.231953032930105,0.548705076048787,0.447370595345036
"tot_SDQ",0.41906490142659,0.320533961931494,0.187959527070763,0.428695694672457,0.468010074327533,0.450184851567331,0.585629757471509,0.546949871941219,0.328246639135157,0.551729469327166,0.580087588776653,0.637092792951725,0.301017836189242,0.518248153061154,0.484814885406861,0.702282658086657,0.676834540841563,0.590369516598748,0.58269203547669,0.574361245154311,0.430744753647616,0.332919459447772,0.229366572872919,0.339791361966158,0.342784288971071,0.272988737143739,0.273370246635699,0.1641030916634,0.170266591441345,0.657994486330561,0.710957087890655,0.745141754951036,0.714354745859584,0.343233576626756,1,0.627035166892285,0.387693863988129,0.608060407048297,0.596537864265158,0.453736345601215,0.608429664074589,0.60611048640984,0.586660238034126,0.424168970926537,0.376792059061269,0.671197327732535,0.696355962846347,0.658068027160504,0.541527717968926,0.538257905926895,0.573941982726682,0.597099796532841,0.760797156160147
"tot_SRS",0.35648458774228,0.43731319273013,0.125399565141451,0.248614211043874,0.294599132334724,0.395316753695217,0.343037639023531,0.358552549964644,0.300347921955552,0.302433994512328,0.499494818640715,0.464029480244577,0.362221024314635,0.354303401933469,0.476844987032126,0.665609329393912,0.533651946906751,0.480564442104729,0.411888504755279,0.513588740518914,0.327194127340084,0.469096365300065,0.402845515975634,0.47654394255472,0.5066748452601,0.655817358655056,0.629632942701744,0.497198868863201,0.513475795290643,0.458489144581477,0.274847107532653,0.4375305072619,0.566894665301209,0.433344565167108,0.627035166892285,1,0.748500815891548,0.899725050159957,0.959915653107237,0.814198217351713,0.866672490704416,0.992323988548436,0.526510183515919,0.68084194588701,0.449160960119253,0.700567780329304,0.741166532541246,0.556805790018649,0.312044708590355,0.534879923485418,0.654115309863439,0.505497575070927,0.757359795598533
"awr_SRS",0.171371078319587,0.231250102126234,-0.00206276868917492,0.147359877167913,0.172583006645874,0.299711394823319,0.257207571730718,0.189885607967633,0.134883487897925,0.185463330653127,0.318809160158515,0.363578936370817,0.21230135183894,0.143432089495072,0.332665147889357,0.43939417612593,0.393668611977639,0.284764990388029,0.357554249630573,0.315948974662232,0.247394752877999,0.376565907500259,0.42964446087093,0.400174802703709,0.446105257643331,0.546932903881502,0.477458009328408,0.465395817580279,0.442006009703374,0.156947112041745,0.223727326830701,0.350999569515033,0.355430448175099,0.422026602631683,0.387693863988129,0.748500815891548,1,0.684902058303143,0.672342350012365,0.535117456059116,0.550528590445817,0.767091992240961,0.202065474509034,0.33639835463212,0.144269544558857,0.443828171424763,0.442902409118723,0.404278425583979,0.276640640712743,0.415845363513271,0.264380153341028,0.406229518456359,0.446682907384864
"cog_SRS",0.331099490115344,0.342119480952303,0.162512211278377,0.280753880292038,0.315992403196379,0.427909871098625,0.411057177040072,0.383954552906477,0.28341782016973,0.322254202889397,0.470534605492378,0.478592114651501,0.42608125838389,0.362108741522618,0.456075407929987,0.599324577882693,0.546426223768063,0.478042836559,0.422708889343597,0.557891078841517,0.280740400892098,0.432067856392033,0.352435643761709,0.418039978033542,0.453059235582737,0.619752475252195,0.597336592187751,0.47627175657853,0.451613082306964,0.419828688444467,0.291862756363541,0.473402943346267,0.501608338645967,0.37812240659358,0.608060407048297,0.899725050159957,0.684902058303143,1,0.835669767893923,0.599237244943178,0.749361392746438,0.900355894360842,0.461895810081396,0.476495982482171,0.290887385644566,0.592364890316962,0.663471837076783,0.542775070049153,0.282449846547346,0.455784389968325,0.49545808364943,0.437177738496772,0.64036489489995
"com_SRS",0.360743615383091,0.451055336232846,0.159081913421567,0.220504319517714,0.324190333746088,0.402806694295788,0.362734921549466,0.396412833851343,0.297001853325371,0.333252165772806,0.481982224040844,0.407605127187693,0.333999846030672,0.327311876527768,0.493864590266375,0.671643493050129,0.508322944334111,0.474386065894606,0.359960088336788,0.52325713334995,0.378395400263125,0.439763485973818,0.404769427799902,0.427964642020268,0.47624374896229,0.638370003910259,0.635614988994288,0.464157534684396,0.491343871574208,0.409798545386908,0.298489113033925,0.403839636660284,0.552579190497241,0.466333069335483,0.596537864265158,0.959915653107237,0.672342350012365,0.835669767893923,1,0.73945435596106,0.789620038715988,0.963036038352044,0.502252741956655,0.650781391800286,0.463843796699135,0.682772066378036,0.704966068424587,0.532426315926779,0.291894549800436,0.555469968407416,0.637972169333487,0.512458523717967,0.74359682168433
"mot_SRS",0.313753519608303,0.44037540886003,0.0644032045345244,0.154698992917027,0.0643709277279243,0.150426192323615,0.0998063432871232,0.1553743163539,0.153792144921353,0.119997213175407,0.261326134070113,0.197730138825341,0.208641933465643,0.187336122666826,0.299395267426199,0.419431408363019,0.204726757845945,0.214190227977376,0.143201379374565,0.278515065946121,0.167367628572635,0.27643474303262,0.198347829383455,0.315758851589215,0.299757976677473,0.449315851362965,0.464696929359398,0.352765786392671,0.284446733283632,0.440554044680443,0.105548518799525,0.225292199526484,0.468150171732439,0.28087890865666,0.453736345601215,0.814198217351713,0.535117456059116,0.599237244943178,0.73945435596106,1,0.624826918844322,0.827981731432954,0.415966293908761,0.747991592171738,0.525013747941094,0.461878296032493,0.600113544652601,0.295648583348388,0.175765127426894,0.344764227829174,0.649561508934691,0.315967750165678,0.574666792267949
"man_SRS",0.292768740074496,0.345311645386882,0.0755871771561031,0.256756842285204,0.326704703741831,0.387403743853617,0.300476355245329,0.326039428691976,0.370248424200812,0.28121401115218,0.532832906384196,0.529250068701493,0.314165931325149,0.413741287067817,0.380005584494074,0.612229642518696,0.578919278082342,0.51453857060709,0.488531554039089,0.417688936689789,0.253549749250848,0.50179591282357,0.382008437774104,0.521485216892823,0.531363240379449,0.562913491540195,0.488402978087207,0.414244240947257,0.556977131249279,0.479065676673894,0.237364664920923,0.441486302190294,0.517167761343595,0.316761807923394,0.608429664074589,0.866672490704416,0.550528590445817,0.749361392746438,0.789620038715988,0.624826918844322,1,0.79832607226997,0.558405585695923,0.606291374551775,0.375675864851845,0.741607485410917,0.682837835016689,0.57482773324893,0.320557494395799,0.475070079073477,0.617905815894117,0.46584028625011,0.737516151144917
"asd_SRS",0.357700751322744,0.44225149745726,0.132650785062704,0.236368428017746,0.274431461354502,0.380725025785035,0.339104817095325,0.351513807222614,0.270697101739936,0.295377173944199,0.46821989944367,0.42582704061026,0.358834259092765,0.32255969924966,0.481355059591971,0.650057288442475,0.497660955320439,0.449967447203016,0.372970283234021,0.516202247109773,0.33221100523157,0.441488292574595,0.39109963764714,0.445630777464307,0.47945488266416,0.65111962632751,0.637848118475974,0.496699340894553,0.481370772598762,0.434715979723187,0.27294504842125,0.418730973062451,0.556133869767863,0.444595454705846,0.60611048640984,0.992323988548436,0.767091992240961,0.900355894360842,0.963036038352044,0.827981731432954,0.79832607226997,1,0.495473744832176,0.672548179175073,0.450372037498198,0.65965602137078,0.725861113392078,0.528302922535413,0.296507544250698,0.528705660398046,0.636409194383678,0.495024559803831,0.730787350966918
"ax.dep_CBCL",0.223699918093502,0.159735032786828,0.0981482295332659,0.257594600291599,0.380950951759318,0.438755395702294,0.48067240226303,0.477520683982503,0.50608506850242,0.413541504916498,0.29363209811784,0.467686902748513,0.22997267605903,0.162028212533164,0.454039270781184,0.392830210942548,0.487157070250353,0.278853583138104,0.460202874782962,0.451866127285132,0.336981013056487,0.35117033341583,0.169009068025364,0.31757346026653,0.325995068036846,0.273167012861531,0.183294482740743,0.224078452627322,0.296307964411653,0.761615283704679,0.181615647341071,0.364954117279696,0.290709432732037,0.0612631368174236,0.586660238034126,0.526510183515919,0.202065474509034,0.461895810081396,0.502252741956655,0.415966293908761,0.558405585695923,0.495473744832176,1,0.37321970413531,0.64472848655381,0.771154914853064,0.616543854369019,0.345728735445431,0.257697117156054,0.522816373345537,0.86688785069696,0.47571242362774,0.785141573175842
"wt.dep_CBCL",0.269765258054874,0.439634549571755,-0.0294768893272617,0.212497347626393,0.415227884657924,0.392014185185701,0.301298469631548,0.392701598716334,0.30472235000296,0.347836427160551,0.343607039217154,0.18010056708402,0.221329719562252,0.397694368002107,0.417161988466354,0.424895580152678,0.322590430568611,0.397941945201601,0.137725530368543,0.39316103628079,0.327263159943741,0.41292958512261,0.303258411369726,0.44385134133581,0.44230552410538,0.409995420489343,0.42769946529331,0.241718845229305,0.343719618387493,0.429488914153396,0.246702341585849,0.186899988978152,0.328010624450719,0.400564036434824,0.424168970926537,0.68084194588701,0.33639835463212,0.476495982482171,0.650781391800286,0.747991592171738,0.606291374551775,0.672548179175073,0.37321970413531,1,0.539398103761121,0.497615996857346,0.591359783213001,0.320350907439566,0.199846990594896,0.406410130609011,0.714683761233793,0.369610066610608,0.627368903753175
"som_CBCL",0.0788325640612049,0.0582133545008471,-0.0117825706389842,0.105474950714452,0.314693829617069,0.284773967570893,0.322520483822933,0.388478296564766,0.285972567802274,0.415901367985172,0.166073457984951,0.150181675267249,0.0461993605161954,0.0916617605865889,0.333343299380995,0.331952097792889,0.230003522550398,0.206755881641127,0.0761804627633782,0.292962669625978,0.311600271705335,0.222959650153306,0.138188306001268,0.308261018722133,0.256933093133988,0.194883567082188,0.211934882608608,0.0560740484523649,0.16745182481057,0.590969072541704,0.0900415465490456,0.0891553334095681,0.254239081131753,0.189375329796753,0.376792059061269,0.449160960119253,0.144269544558857,0.290887385644566,0.463843796699135,0.525013747941094,0.375675864851845,0.450372037498198,0.64472848655381,0.539398103761121,1,0.464026178317514,0.501560127310155,0.135542889288972,0.127715185784217,0.34843531540626,0.879085761456885,0.299933038024875,0.634771814736514
"soc_CBCL",0.253243998024022,0.297687713780169,0.0743471712440155,0.224426054684242,0.569780449338177,0.603441903024333,0.547718196447421,0.572558313737642,0.608949392443461,0.536010663562896,0.357574092264016,0.5756412989692,0.206308629698007,0.232766868692215,0.581746022665369,0.676247350408742,0.634733617975076,0.34884014333721,0.581752046022622,0.608156012530166,0.472493825930591,0.660545824617444,0.416475176767729,0.546116984141487,0.624215813906764,0.453146136337394,0.361125414764793,0.334653455505821,0.445603826863507,0.587491347826159,0.350466940773513,0.407504934686309,0.531401415427642,0.357388767997238,0.671197327732535,0.700567780329304,0.443828171424763,0.592364890316962,0.682772066378036,0.461878296032493,0.741607485410917,0.65965602137078,0.771154914853064,0.497615996857346,0.464026178317514,1,0.673280275194412,0.474692368011557,0.356492223980172,0.670468064842603,0.723184345632943,0.620171370535427,0.847770830117736
"tht_CBCL",0.310577507714069,0.305851833665573,0.149287868370926,0.278732470542337,0.417432516798463,0.457333891868749,0.441766193100299,0.416039117157566,0.308955316810662,0.437952217386176,0.402865139603064,0.57869235698361,0.204284148178749,0.373753950519111,0.517152759462435,0.635703212773609,0.565026776666074,0.383656553275664,0.529004302047316,0.486854274285878,0.383078427578039,0.4075730363466,0.210868956209242,0.42240110829016,0.40329979265273,0.471779967659309,0.447555999101239,0.289646515804964,0.430556638250079,0.522872045404518,0.393002806728034,0.550279833901035,0.48414978409789,0.293425802951265,0.696355962846347,0.741166532541246,0.442902409118723,0.663471837076783,0.704966068424587,0.600113544652601,0.682837835016689,0.725861113392078,0.616543854369019,0.591359783213001,0.501560127310155,0.673280275194412,1,0.49800848032253,0.371103114655444,0.533280197239045,0.690455234027944,0.527298098087,0.823595323760315
"att_CBCL",0.467556837813175,0.390762755338134,0.257127958003312,0.470053475246203,0.327983038834044,0.300376814148868,0.400672629067963,0.281074060559746,0.104609248320762,0.383076077533048,0.768839304976204,0.570892301218095,0.471775923183727,0.676184827070834,0.321450696474552,0.415969925071988,0.671549219365574,0.753449275556178,0.510451137348996,0.351236786654978,0.296879337881489,0.365282539892432,0.334853422317059,0.290022156904792,0.372938877487814,0.283421574916158,0.295433018412652,0.191237147856203,0.226702248303335,0.237033923411135,0.501854182268407,0.725200214216922,0.407711987086224,0.356674735542926,0.658068027160504,0.556805790018649,0.404278425583979,0.542775070049153,0.532426315926779,0.295648583348388,0.57482773324893,0.528302922535413,0.345728735445431,0.320350907439566,0.135542889288972,0.474692368011557,0.49800848032253,1,0.445812728302134,0.424319628002028,0.327653094281611,0.478056300955598,0.632571369860695
"rule_CBCL",0.666012375709902,0.46650018749597,0.378511743007282,0.55992306315127,0.557009262753727,0.456745780302187,0.598014171379793,0.328404909990693,0.172981280877673,0.412543480705122,0.343620502596668,0.41240322571081,0.0262229481623747,0.395293713035459,0.694697575306577,0.361653061208164,0.5272623930601,0.386459254745006,0.389892615988442,0.565391211460366,0.593310300213685,0.0446797670539967,0.0629765130367553,0.0281688916780361,0.0496477406091308,0.00416718669901333,-0.056506003781661,0.0729456669899774,-0.00878025225963926,0.164686283460184,0.698937307828736,0.401716073533582,0.342012831253097,0.487870435060331,0.541527717968926,0.312044708590355,0.276640640712743,0.282449846547346,0.291894549800436,0.175765127426894,0.320557494395799,0.296507544250698,0.257697117156054,0.199846990594896,0.127715185784217,0.356492223980172,0.371103114655444,0.445812728302134,1,0.596354007047575,0.241954603055582,0.816993336001267,0.583885106192006
"ag_CBCL",0.49326872513378,0.347310615904303,0.341871403426966,0.446340113831403,0.641558607788379,0.659446571456052,0.674856148239379,0.752684931724989,0.463181393242837,0.744891053825376,0.358571095846305,0.549574339978984,0.174525344404711,0.222339634248218,0.866016861850066,0.535883769274361,0.677860706505095,0.333302562540515,0.549106951964452,0.706666525240415,0.805570778136258,0.351504579255434,0.260489416985076,0.388796988047752,0.381392362579714,0.291182408038087,0.18650107375195,0.231550563807802,0.31949721577265,0.305916360491228,0.635105512739776,0.331877212362391,0.307980752117106,0.499915490347334,0.538257905926895,0.534879923485418,0.415845363513271,0.455784389968325,0.555469968407416,0.344764227829174,0.475070079073477,0.528705660398046,0.522816373345537,0.406410130609011,0.34843531540626,0.670468064842603,0.533280197239045,0.424319628002028,0.596354007047575,1,0.525459345971961,0.950104315331062,0.802557664862394
"int_CBCL",0.226753810678588,0.242395937242411,0.0339003207052059,0.23509021426293,0.443717409981077,0.453670642107789,0.459909459405454,0.512896230968207,0.459712683080491,0.477931880935016,0.320319496909514,0.348623674309659,0.203464063439425,0.243547120128877,0.487943229434009,0.459348373686502,0.434597237878766,0.345941314663331,0.302988447367162,0.463712937066307,0.392360758333743,0.393036194989724,0.234515742061712,0.418816779178021,0.402893676308139,0.342431643842061,0.309785990061576,0.21084282730813,0.32221808702655,0.745237346413808,0.204541069613951,0.276587959644289,0.348166822184764,0.231953032930105,0.573941982726682,0.654115309863439,0.264380153341028,0.49545808364943,0.637972169333487,0.649561508934691,0.617905815894117,0.636409194383678,0.86688785069696,0.714683761233793,0.879085761456885,0.723184345632943,0.690455234027944,0.327653094281611,0.241954603055582,0.525459345971961,1,0.471493604738811,0.837368661903089
