"","tot_APSD","cu_APSD","narc_APSD","imp_APSD","ag.v_SHRP","bul_SHRP","ag.c_SHRP","hos_SHRP","ag.p_SHRP","tot_ARI","att_CON","hyp.imp_CON","learn_CON","exec_CON","def_CON","peer_CON","tot_CON","adhd.att_CON","adhd.hyp_CON","cond_CON","odd_CON","cont_DCD","fine_DCD","coord_DCD","tot_DCD","tot_SCQ","soc_SCQ","com_SCQ","rep_SCQ","emo_SDQ","cond_SDQ","hyp.imp_SDQ","peer_SDQ","soc_SDQ","tot_SDQ","tot_SRS","awr_SRS","cog_SRS","com_SRS","mot_SRS","man_SRS","asd_SRS","ax.dep_CBCL","wt.dep_CBCL","som_CBCL","soc_CBCL","tht_CBCL","att_CBCL","rule_CBCL","ag_CBCL","int_CBCL","ext_CBCL","tot_CBCL"
"rep_SCQ",0.0171794605195279,0.0635159431230419,0.0610785257749529,-0.0668820545207265,0.127511257698327,0.322291121266773,0.175051533156229,0.309412161810347,0.188748304141729,0.152103883927057,0.182987619143441,0.0109315150946187,0.189714586432656,0.104918292303108,-0.00307357953735727,0.305909492237021,0.103192936401654,0.18765584848939,-0.0234536575185133,-0.0364549959599907,0.0779165654564412,0.283524008785944,0.285028671107831,0.298203724968193,0.35823828636544,0.666448536477238,0.376333593186759,0.46975909592591,1,0.140212315123954,0.0626937027505152,0.153506344906498,0.283694484741964,0.426237222011009,0.229702505755342,0.586511249314425,0.523378837434982,0.47435151284711,0.515436652325258,0.515820921440846,0.583565780985037,0.569097990986307,0.0251847633564045,0.357090868394547,0.054699755339353,0.092832497853384,0.347877015848494,0.366282056736638,0.0521668648566585,0.00273175968893318,0.172557896880498,0.0191464847973598,0.175434670071483
"emo_SDQ",0.272456002664325,0.0323047869190467,0.223136876523016,0.323169534265626,0.334270654038584,0.243415324872582,0.284250344429143,0.446579062296782,0.0519385516087178,0.377005969234084,0.414287155129336,0.181841684013597,0.227712605282219,0.30367020748014,0.286012473861842,0.375203751088995,0.361398641397426,0.333959116493139,0.126600260148734,0.14987525202686,0.360968303775263,0.194163121341032,0.220302742205937,0.264169682600794,0.282131265596271,0.139184758914773,0.0335152082969123,0.19308165249961,0.140212315123954,1,0.280921624772507,0.269887446790393,0.44040083715317,0.188942880751028,0.696269175917914,0.373562959903451,0.15919621683101,0.38197787484448,0.323669339791797,0.37622591103841,0.350444729587425,0.367839771251365,0.663923968195976,0.237491784389161,0.536313260687089,0.552369467091717,0.408156346124974,0.279054536716083,0.215098422770813,0.304405566345809,0.660332869254705,0.290759213333291,0.554111624327079
"cond_SDQ",0.761430369688682,0.427675962287159,0.703166368360495,0.539195917717548,0.75602339413049,0.72433753985767,0.797916844835204,0.671744370990415,0.636713262884029,0.71502838458449,0.379956937378502,0.520953668923616,-0.079071200847762,0.262067720729635,0.824437772893407,0.289352996323914,0.678151249549762,0.36819792168676,0.493191618182609,0.777155727339291,0.822759197579872,0.146315649494087,0.194198928618059,0.288601435182018,0.25533074827259,0.0515288827316078,0.00748125529299391,0.051760033705586,0.0626937027505152,0.280921624772507,1,0.482851616352935,0.211436040579458,0.340621159763892,0.723274253868119,0.213922524316791,0.219806378939146,0.249194694599588,0.283415082086487,-0.0216050542759804,0.133655896677008,0.231201398754518,0.239055810870336,-0.0141675696477427,0.19615292959092,0.424011393313101,0.273359596807559,0.353639283541318,0.881160980703456,0.849769260156473,0.200811269952827,0.904076738058602,0.6943026500959
"hyp.imp_SDQ",0.499288820450244,0.197659464911914,0.324064236701747,0.67156268131695,0.485725085224459,0.517181554429285,0.523499585755902,0.476725327452275,0.327362803300068,0.348894880971939,0.737213844336655,0.803992069286412,0.347384588001156,0.385192838761767,0.386581233702021,0.320149646429653,0.737515601900377,0.596797762872786,0.767887982139312,0.400895940178481,0.440584795628434,0.279122180307184,0.417526196757339,0.463325156547033,0.471041067613678,0.209958694951211,0.161549676355988,0.219246419225845,0.153506344906498,0.269887446790393,0.482851616352935,1,0.142373396281153,0.162782240541057,0.716309459254213,0.482967867719271,0.438526238834322,0.498957220096455,0.503007565385659,0.124091479762177,0.46676470716975,0.471371376561147,0.296355085550666,0.116242481108243,0.339948409236379,0.661388450418921,0.29388728020648,0.754425927838074,0.430246144858908,0.521985572329975,0.339966697147102,0.518797847127485,0.656014473612782
"peer_SDQ",0.370073733315486,0.360976086953964,0.26757532936908,0.227982472312505,0.21925583450928,0.147649787760233,0.272393519257773,0.334359299018963,0.0625493353442767,0.433987073056301,0.435988314257075,0.0913418423513264,0.308060380497254,0.417639455837089,0.231356896813788,0.825924152542442,0.312115247962563,0.441571860556001,0.0717390469938388,0.144792196236855,0.304261382798854,0.53360263366077,0.410787055513038,0.516479947020008,0.631196435352349,0.387942285502705,0.311159062120022,0.414922911278104,0.283694484741964,0.44040083715317,0.211436040579458,0.142373396281153,1,0.392744509222059,0.627956982717964,0.667596340979747,0.449211706588118,0.603038528684553,0.674510744105975,0.537278561296919,0.562746299134279,0.676853583872575,0.367247643167106,0.462430158642277,0.319988910461714,0.619910789639596,0.433940919261045,0.429101311592294,0.219334018202527,0.274205304730965,0.501719639636,0.270331966873832,0.537545430294062
"soc_SDQ",0.471048012211249,0.633517960574084,0.37065233362747,0.108339463626861,0.27760554726698,0.373401472237867,0.264570573863402,0.404378270881496,0.326647781846872,0.268833179569036,0.199417075524866,0.0656400155914699,0.161140117647377,0.158666551999077,0.34630846080468,0.469731599819481,0.292338019512021,0.244406906972093,0.0365620601737676,0.2722900188968,0.324751805834825,0.158959756848984,0.305244881417139,0.434877190099608,0.354544682597533,0.626454917026616,0.560092850444904,0.583309255559834,0.426237222011009,0.188942880751028,0.340621159763892,0.162782240541057,0.392744509222059,1,0.388188223638467,0.611295940682589,0.596386190338242,0.56787184661642,0.54817618353901,0.513728793227285,0.48962465190969,0.62764306278746,0.185731972349354,0.482903037000384,0.197887426163387,0.2068994492964,0.505029159914396,0.244028093092651,0.334739340424713,0.291108807423256,0.363987476371347,0.320535645356876,0.426643275010336
"tot_SDQ",0.685121850115064,0.363465751711032,0.542823671448698,0.644733784528529,0.647193041680667,0.593706709690806,0.67874751184303,0.690068334666523,0.395185137025708,0.675427807099954,0.721597944078047,0.601645406206156,0.292931527231793,0.495271807555344,0.629214014509541,0.645089971144952,0.769130135903811,0.636450015888243,0.551868339750053,0.542025662095922,0.700559557638331,0.415303019944633,0.45432324602287,0.558257719320012,0.595158506784116,0.284245177903158,0.186961077945978,0.315386177640313,0.229702505755342,0.696269175917914,0.723274253868119,0.716309459254213,0.627956982717964,0.388188223638467,1,0.6280552005557,0.465045492729783,0.627624811334407,0.647065403270412,0.354058811957227,0.548342404487628,0.630959540930014,0.55491346209174,0.281394696355713,0.497476738614839,0.817605527815859,0.503745493481581,0.671145365094434,0.639204166043423,0.713337503281125,0.603894652406089,0.725847518247327,0.885498616480556
"tot_SRS",0.223018013450464,0.268237917786513,0.114084996457727,0.222517878434695,0.39179283373656,0.50545036263359,0.46511783824863,0.605407328350488,0.241302988403023,0.341559980519842,0.561103092743755,0.315017587956017,0.466337798552095,0.459519708293621,0.200158275189716,0.766302325484085,0.472463476205291,0.584950440735828,0.273201465990568,0.141295239644763,0.320457163181467,0.503178551679298,0.505167773981088,0.602772321621312,0.662313182193235,0.725634806609325,0.642103086678044,0.617851914347599,0.586511249314425,0.373562959903451,0.213922524316791,0.482967867719271,0.667596340979747,0.611295940682589,0.6280552005557,1,0.8543224455636,0.890777747520254,0.951488098687165,0.768893607286817,0.918045093707467,0.993087070029179,0.261464767053521,0.531573419202258,0.185990979953307,0.661031682959402,0.561803262350257,0.68990480084096,0.228251385169245,0.28376193913464,0.417573900860889,0.280172698658901,0.587687045467592
"awr_SRS",0.22078897209585,0.349863902501384,0.0675355613120444,0.188003015654516,0.41057296091441,0.556913450457103,0.459870745461877,0.608584276687794,0.321563640020667,0.33357157559428,0.420503461481803,0.373809534383071,0.295559719271036,0.366308357122458,0.175916531026977,0.588200085878155,0.417610047230868,0.411007903875583,0.33745234669233,0.15185191685885,0.247169517763795,0.47139880590364,0.386231239870697,0.550890259914618,0.586615072602891,0.701318915469944,0.662263865351444,0.568545737561031,0.523378837434982,0.15919621683101,0.219806378939146,0.438526238834322,0.449211706588118,0.596386190338242,0.465045492729783,0.8543224455636,1,0.742641740276971,0.793965866596396,0.558061407492277,0.761548813893366,0.855154186309778,0.050505609600598,0.303712967794898,0.148084524494216,0.461943368334891,0.535191417830283,0.550563783043974,0.206273450791212,0.273645333573527,0.203762488950083,0.265627992614168,0.449053758080764
"cog_SRS",0.279580438741507,0.284555346073551,0.159687365184342,0.292976555365569,0.445267850394014,0.553720191780663,0.475947035037674,0.576897838733915,0.341298956006406,0.325856215705803,0.544639990504436,0.347570351734647,0.562457065156505,0.443350617967868,0.3008490786899,0.639018128515736,0.466112578060892,0.587280091947602,0.320028948034987,0.203232548998406,0.320220664985589,0.444963675950968,0.429868319455371,0.549635488885598,0.586143086024037,0.712850420444711,0.630057772731474,0.687088077562829,0.47435151284711,0.38197787484448,0.249194694599588,0.498957220096455,0.603038528684553,0.56787184661642,0.627624811334407,0.890777747520254,0.742641740276971,1,0.824331958816558,0.558058535284953,0.784839476886952,0.894370445882172,0.228438046292974,0.381346874304542,0.309630913273652,0.641207185583708,0.489175997801124,0.577944428405925,0.254035200557713,0.328214988010347,0.393407714030321,0.320780441230961,0.577714609464206
"com_SRS",0.279708761475541,0.284340691582863,0.172841929894498,0.272536088368197,0.42446704598742,0.473845690704201,0.507950836585201,0.60915311404717,0.244604481078501,0.39305646630878,0.5831885280407,0.379141135768219,0.394508905180013,0.456344905817811,0.239861705699574,0.779447650059443,0.536511583341262,0.603605455274646,0.349557514030251,0.193639463615309,0.374593333151202,0.469224929091524,0.467188846384258,0.59646713333422,0.628839270660364,0.699648586454105,0.651262313477087,0.593713260048208,0.515436652325258,0.323669339791797,0.283415082086487,0.503007565385659,0.674510744105975,0.54817618353901,0.647065403270412,0.951488098687165,0.793965866596396,0.824331958816558,1,0.652497445825475,0.818533596207673,0.961186450265517,0.266529590318502,0.490611285646886,0.189424737392219,0.71136471176493,0.556022070744392,0.742616059910531,0.284595545936258,0.34383840997939,0.405948357516324,0.34212937350971,0.63317227451479
"mot_SRS",0.0406042170577329,0.142058056591376,0.00631380726690038,-0.0023573722665731,0.134957137912387,0.242504762313839,0.178241922123267,0.385269812686858,0.0489795990987956,0.105792638553451,0.269856753026371,-0.1723776097236,0.316180871899126,0.209254969842207,-0.03373775293148,0.630131392296895,0.0273775125546214,0.288936180678813,-0.228080081907484,-0.0597405991980448,0.0663019921605943,0.346558434506151,0.455846484778377,0.383361812245284,0.480354500094726,0.480093011330566,0.413325652419861,0.33144115317228,0.515820921440846,0.37622591103841,-0.0216050542759804,0.124091479762177,0.537278561296919,0.513728793227285,0.354058811957227,0.768893607286817,0.558061407492277,0.558058535284953,0.652497445825475,1,0.668822674675153,0.774549135634447,0.206636846645074,0.671114718851318,0.0283469838001388,0.327433934452921,0.229117107768944,0.337956343411,0.00532696891145274,-0.0626133406763829,0.377488948377093,-0.0434884246209016,0.231730623540789
"man_SRS",0.11773303190169,0.150224723479449,0.0335265506753542,0.167352988560557,0.301805643377974,0.456223148287839,0.398880304012144,0.509832384605814,0.143959759757969,0.290620539045223,0.515557428851075,0.354389122246672,0.428398824570872,0.455965094145158,0.128130414289628,0.612010207291324,0.480036985565057,0.535050134731196,0.313023585500815,0.0743985994248141,0.286272620764017,0.489315391159405,0.473476744273776,0.550546872966221,0.625213828689901,0.611230187177257,0.47742202295729,0.530828180482255,0.583565780985037,0.350444729587425,0.133655896677008,0.46676470716975,0.562746299134279,0.48962465190969,0.548342404487628,0.918045093707467,0.761548813893366,0.784839476886952,0.818533596207673,0.668822674675153,1,0.865160349536012,0.283388680914407,0.431794188134403,0.107232011201743,0.583530112471546,0.586927167496659,0.65755460583922,0.17195453555534,0.263610876124664,0.358518836213257,0.247080161059022,0.537637487486001
"asd_SRS",0.247015313291826,0.294562996509183,0.134222339970762,0.231773510881382,0.40667145962911,0.505502732782581,0.471160405304949,0.615951742763726,0.26246793924694,0.345880713515208,0.555066204981766,0.291836005296767,0.461346564822504,0.44429121225915,0.215005004269046,0.78612391509223,0.453384000495254,0.579394190148896,0.251366929566776,0.156667626221887,0.319500102843439,0.491595578001979,0.498800873294756,0.599441852315913,0.652648238357582,0.736882594932233,0.670839852036572,0.624353641399559,0.569097990986307,0.367839771251365,0.231201398754518,0.471371376561147,0.676853583872575,0.62764306278746,0.630959540930014,0.993087070029179,0.855154186309778,0.894370445882172,0.961186450265517,0.774549135634447,0.865160349536012,1,0.245655885616004,0.543475002288043,0.203533122719202,0.661620827326492,0.534542286882441,0.675711097887146,0.237466261730816,0.28001247718386,0.421026765991269,0.280496893439941,0.582458789617832
"ax.dep_CBCL",0.255140209397982,0.0100531710880787,0.193057747642267,0.364481996000286,0.337006951365564,0.18425000275416,0.271108313144206,0.323810544785575,0.0936604399178899,0.254558496473809,0.466855718871204,0.272977781793004,0.121853985852996,0.31160009533996,0.247552533926959,0.347587505515106,0.426117162090972,0.358777306421383,0.231273612330933,0.175159315757934,0.320474523155688,0.158953040059131,0.162587491156477,0.22640764592553,0.225259236217984,-0.000797117107267172,-0.041615090470668,-0.00444501209234525,0.0251847633564045,0.663923968195976,0.239055810870336,0.296355085550666,0.367247643167106,0.185731972349354,0.55491346209174,0.261464767053521,0.050505609600598,0.228438046292974,0.266529590318502,0.206636846645074,0.283388680914407,0.245655885616004,1,0.385753432322668,0.472279588201645,0.469346906087245,0.276683493870808,0.401814249882204,0.22684185390454,0.303006153994188,0.867560970202038,0.293613829183846,0.609792759375297
"wt.dep_CBCL",0.221275397401983,0.24913525958081,0.166486212698187,0.0965403897202411,-0.0713865581228772,-0.0404149296567032,0.0570178744225166,0.138144031214739,0.0557122028126159,-0.0565200237001216,0.356995836776052,-0.161883255788648,0.386097426376837,0.284055224671236,0.0248579356037063,0.471112546255861,0.0415935856103979,0.427212434401379,-0.199915647819113,0.0579672826201375,0.0648992373977915,0.252935696940828,0.29813156158679,0.383042172987053,0.38005880975495,0.399646461746305,0.332699433286417,0.349396511256083,0.357090868394547,0.237491784389161,-0.0141675696477427,0.116242481108243,0.462430158642277,0.482903037000384,0.281394696355713,0.531573419202258,0.303712967794898,0.381346874304542,0.490611285646886,0.671114718851318,0.431794188134403,0.543475002288043,0.385753432322668,1,0.154535491263069,0.361311876728518,0.181661229906448,0.355537937002391,0.162625846738383,0.00326865376813519,0.649528381786217,0.0558960140346803,0.369723788846562
"som_CBCL",0.362859423501022,-0.0155170525489075,0.378831431174192,0.45055973090282,0.295396499019939,0.185833235421945,0.0877192750345433,0.234620148525189,0.134417102429505,0.302360811796083,0.432543829993188,0.319984358544461,0.275734754702276,0.29622915913271,0.24785498114806,0.25650533038999,0.358746948507454,0.30387119668713,0.305116659203514,0.125909922777395,0.240547465078613,0.0277547385450482,0.28945495440327,0.235179593283617,0.198941521521927,0.117869545830824,0.0556575989640951,0.177621672667699,0.054699755339353,0.536313260687089,0.19615292959092,0.339948409236379,0.319988910461714,0.197887426163387,0.497476738614839,0.185990979953307,0.148084524494216,0.309630913273652,0.189424737392219,0.0283469838001388,0.107232011201743,0.203533122719202,0.472279588201645,0.154535491263069,1,0.489835574066019,0.408459613653797,0.272547058537113,0.146835498812329,0.30957641661952,0.71818901798845,0.272024247226241,0.554765605447932
"soc_CBCL",0.525536851530726,0.213981855151574,0.417048737421554,0.584078963869352,0.504559151309549,0.361722285762203,0.567852787131711,0.615334326231582,0.186620021552612,0.475131087442168,0.705064194162293,0.536271415438442,0.458268561073545,0.515305197984284,0.407063032368419,0.640690395243128,0.680549087742194,0.64159934358307,0.492310217661309,0.294136292715895,0.547700952421721,0.519203398140395,0.403610145275822,0.596480065525567,0.640416517570514,0.247170399828076,0.22860130037946,0.27954011997988,0.092832497853384,0.552369467091717,0.424011393313101,0.661388450418921,0.619910789639596,0.2068994492964,0.817605527815859,0.661031682959402,0.461943368334891,0.641207185583708,0.71136471176493,0.327433934452921,0.583530112471546,0.661620827326492,0.469346906087245,0.361311876728518,0.489835574066019,1,0.530166225742927,0.670302917907575,0.444594860791768,0.566121782492762,0.58639548861285,0.555412375467266,0.8486636262032
"tht_CBCL",0.31820542464504,0.167512982759266,0.240064440445842,0.33915889480855,0.376573018717935,0.283644252413918,0.403813134057889,0.560293443809273,0.167590109129658,0.448393710841068,0.323057826977606,0.399866107787361,0.249786683870385,0.442311391813668,0.262960079875305,0.444710111735466,0.464324241659088,0.368858380871,0.352535029908066,0.122924623747214,0.42923170899728,0.240635978444693,0.37744479437362,0.420547899992652,0.413731441973935,0.509251936889348,0.377272611447174,0.544869952979394,0.347877015848494,0.408156346124974,0.273359596807559,0.29388728020648,0.433940919261045,0.505029159914396,0.503745493481581,0.561803262350257,0.535191417830283,0.489175997801124,0.556022070744392,0.229117107768944,0.586927167496659,0.534542286882441,0.276683493870808,0.181661229906448,0.408459613653797,0.530166225742927,1,0.402702237393558,0.280860068693386,0.396178498200453,0.382829229871874,0.378718638650451,0.622980542279306
"att_CBCL",0.465982029764504,0.254461501616591,0.322487154048162,0.522204341269878,0.428228156633425,0.395622100998025,0.45879054450104,0.512543333263404,0.301573405500162,0.41435104637221,0.816963509830949,0.620014285655137,0.4112228978869,0.578596017510646,0.270233253981297,0.516874303173071,0.707341401289412,0.738001318902622,0.575805795306076,0.255797977463058,0.410144114990904,0.475730186201543,0.545414595723973,0.599158649453475,0.665174332644861,0.385923934810267,0.324475462008097,0.308797423873752,0.366282056736638,0.279054536716083,0.353639283541318,0.754425927838074,0.429101311592294,0.244028093092651,0.671145365094434,0.68990480084096,0.550563783043974,0.577944428405925,0.742616059910531,0.337956343411,0.65755460583922,0.675711097887146,0.401814249882204,0.355537937002391,0.272547058537113,0.670302917907575,0.402702237393558,1,0.372869799172316,0.400024430180218,0.45944614852685,0.411785909392694,0.673507311513954
"rule_CBCL",0.705620989618161,0.364391590698635,0.659509910464226,0.514552288760419,0.650917536085499,0.610010504285307,0.793801876042708,0.637970333463915,0.571583072589982,0.543438522031167,0.45521513578182,0.433145739876275,0.0379669704530763,0.383260085578031,0.811870604828385,0.321979525370776,0.615073977644079,0.481901331437399,0.404408188314442,0.830059741186461,0.771238277240602,0.065247814671575,0.225966628770211,0.362162628371139,0.244812438862455,0.052885373295441,0.0379305649505095,0.0461597614664592,0.0521668648566585,0.215098422770813,0.881160980703456,0.430246144858908,0.219334018202527,0.334739340424713,0.639204166043423,0.228251385169245,0.206273450791212,0.254035200557713,0.284595545936258,0.00532696891145274,0.17195453555534,0.237466261730816,0.22684185390454,0.162625846738383,0.146835498812329,0.444594860791768,0.280860068693386,0.372869799172316,1,0.776812513350656,0.241892779004502,0.890481185011138,0.71848169737594
"ag_CBCL",0.718408977795477,0.434311494598934,0.650468899221398,0.537089659724472,0.86485359226363,0.789799847831402,0.794231597957723,0.794953913466686,0.642815330114941,0.789757368455282,0.457557088288729,0.654868451238793,0.0641009668272676,0.268834911334016,0.84958804155229,0.340151559742963,0.817585341435026,0.394814100781713,0.634658326432629,0.779779476899773,0.891115129678994,0.21792329244444,0.225667101349557,0.444677429070316,0.359024189193668,0.0508161048955998,0.00742145487529693,0.0874705721078622,0.00273175968893318,0.304405566345809,0.849769260156473,0.521985572329975,0.274205304730965,0.291108807423256,0.713337503281125,0.28376193913464,0.273645333573527,0.328214988010347,0.34383840997939,-0.0626133406763829,0.263610876124664,0.28001247718386,0.303006153994188,0.00326865376813519,0.30957641661952,0.566121782492762,0.396178498200453,0.400024430180218,0.776812513350656,1,0.287694674295058,0.978277596434723,0.814751438683001
"int_CBCL",0.370272409967494,0.0951369548134055,0.322785282722957,0.416223084495942,0.268063316345372,0.155841165049032,0.199469766616544,0.317788693859412,0.1248847952883,0.236344902439484,0.559904827924383,0.212886392960711,0.325269017497617,0.394342695717972,0.24146642161725,0.468640798994124,0.387303859731234,0.477150312977331,0.170277930299259,0.166015962924836,0.292152344495864,0.191908771565193,0.318607496978885,0.362416608692108,0.345788345233614,0.201146927948246,0.128481159789682,0.204507890693669,0.172557896880498,0.660332869254705,0.200811269952827,0.339966697147102,0.501719639636,0.363987476371347,0.603894652406089,0.417573900860889,0.203762488950083,0.393407714030321,0.405948357516324,0.377488948377093,0.358518836213257,0.421026765991269,0.867560970202038,0.649528381786217,0.71818901798845,0.58639548861285,0.382829229871874,0.45944614852685,0.241892779004502,0.287694674295058,1,0.287504902513847,0.690126558539572
"ext_CBCL",0.752752977566287,0.434773557559232,0.688295890953085,0.558529482876284,0.840232429062746,0.77247395334663,0.836525650304862,0.785454034507529,0.653577501592786,0.749540827776555,0.480463755512282,0.61576840820267,0.0588151003570042,0.320413752823497,0.881136349812065,0.351771693561434,0.793229664939297,0.443912819198168,0.59170533984804,0.836682983364553,0.897766617369965,0.178941674403701,0.23744349416778,0.440525793211633,0.340005976873995,0.0541269051662606,0.0178486822891915,0.0783980327473253,0.0191464847973598,0.290759213333291,0.904076738058602,0.518797847127485,0.270331966873832,0.320535645356876,0.725847518247327,0.280172698658901,0.265627992614168,0.320780441230961,0.34212937350971,-0.0434884246209016,0.247080161059022,0.280496893439941,0.293613829183846,0.0558960140346803,0.272024247226241,0.555412375467266,0.378718638650451,0.411785909392694,0.890481185011138,0.978277596434723,0.287504902513847,1,0.82522240679592
"tot_CBCL",0.697383744468106,0.340972564093751,0.606348802575864,0.629100216788141,0.70115389946921,0.592033333706227,0.708497422678874,0.74756734867142,0.444544290573832,0.658346657784154,0.724770906504467,0.633547369800834,0.319338783015606,0.543512858046505,0.684364559854224,0.588383937385795,0.828428943790265,0.664516136278724,0.593071690938052,0.5836203680569,0.781495606246713,0.360569758520754,0.431826871638604,0.60998939803021,0.567549104490633,0.270234115647224,0.206880661754559,0.278422310048133,0.175434670071483,0.554111624327079,0.6943026500959,0.656014473612782,0.537545430294062,0.426643275010336,0.885498616480556,0.587687045467592,0.449053758080764,0.577714609464206,0.63317227451479,0.231730623540789,0.537637487486001,0.582458789617832,0.609792759375297,0.369723788846562,0.554765605447932,0.8486636262032,0.622980542279306,0.673507311513954,0.71848169737594,0.814751438683001,0.690126558539572,0.82522240679592,1
